iteracao,idx,tag_trecho,titulo,artista,ano,letra,tema,score
1,9477,musica65_trecho12,Facas (part. Bruno & Marrone),Diego Victor Hugo,2021.0,"Você com raiva, me atacando","Despedidas, morte e fragilidade",0.9
1,9478,musica65_trecho13,Facas (part. Bruno & Marrone),Diego Victor Hugo,2021.0,E eu só com um beijo dou o troco,"Intimidade, desejo e sedução",0.9
1,9479,musica66_trecho1,Todo Mundo Menos Eu (part. Ana Castela),Hugo Guilherme,2025.0,"Eu namorava uma morena que não me dava problema, só dava beijo na boca","Intimidade, desejo e sedução",0.9
1,9480,musica66_trecho2,Todo Mundo Menos Eu (part. Ana Castela),Hugo Guilherme,2025.0,"Eu namorava um moreno que não me dava problema, só dava beijo na boca","Intimidade, desejo e sedução",0.9
1,9481,musica66_trecho3,Todo Mundo Menos Eu (part. Ana Castela),Hugo Guilherme,2025.0,"Mas de um tempo cá ele tá meio custoso, ridica beijo pra mim","Intimidade, desejo e sedução",0.9
1,9482,musica66_trecho4,Todo Mundo Menos Eu (part. Ana Castela),Hugo Guilherme,2025.0,"Zap os vídeo desse covarde, foi aí que eu descobri","Despedidas, morte e fragilidade",0.9
1,9483,musica66_trecho5,Todo Mundo Menos Eu (part. Ana Castela),Hugo Guilherme,2025.0,"Que ele beijava todo mundo, todo mundo, todo mundo, menos eu","Intimidade, desejo e sedução",0.9
1,9484,musica66_trecho6,Todo Mundo Menos Eu (part. Ana Castela),Hugo Guilherme,2025.0,"Só eu que ele não beijava, porque ele tava beijando todo mundo, menos eu","Infidelidade, tristeza e sofrimento",0.9
1,9485,musica66_trecho7,Todo Mundo Menos Eu (part. Ana Castela),Hugo Guilherme,2025.0,"Era beijo no mercado, no postinho de saúde e até estendendo roupa","Intimidade, desejo e sedução",0.9
1,9486,musica66_trecho8,Todo Mundo Menos Eu (part. Ana Castela),Hugo Guilherme,2025.0,"Mas de um tempo cá ela tá meio custosa, ridica beijo pra mim","Intimidade, desejo e sedução",0.9
1,9487,musica66_trecho9,Todo Mundo Menos Eu (part. Ana Castela),Hugo Guilherme,2025.0,Fez um plim-plim no meu,"Intimidade, desejo e sedução",0.8
1,9488,musica66_trecho10,Todo Mundo Menos Eu (part. Ana Castela),Hugo Guilherme,2025.0,"Zap os vídeo dessa covarde, foi aí que eu descobri","Despedidas, morte e fragilidade",0.9
1,9489,musica66_trecho11,Todo Mundo Menos Eu (part. Ana Castela),Hugo Guilherme,2025.0,"Que ela beijava todo mundo, todo mundo, todo mundo, menos eu","Infidelidade, tristeza e sofrimento",0.9
1,9490,musica66_trecho12,Todo Mundo Menos Eu (part. Ana Castela),Hugo Guilherme,2025.0,"Só eu que ela não beijava, porque ela tava beijando todo mundo, menos eu","Infidelidade, tristeza e sofrimento",0.9
1,9491,musica66_trecho13,Todo Mundo Menos Eu (part. Ana Castela),Hugo Guilherme,2025.0,"Que ela beijava todo mundo, todo mundo, menos eu","Infidelidade, tristeza e sofrimento",0.9
1,9492,musica67_trecho1,Te Amo Demais,Marilia Mendonca,2023.0,Eu sou assim,"Intimidade, desejo e sedução",0.9
1,9493,musica67_trecho2,Te Amo Demais,Marilia Mendonca,2023.0,"Nas noites sozinho, é o teu nome que eu chamo","Intimidade, desejo e sedução",0.9
1,9494,musica67_trecho3,Te Amo Demais,Marilia Mendonca,2023.0,"Baby, eu te amo demais",Amor e relações amorosas,0.9
1,9495,musica67_trecho4,Te Amo Demais,Marilia Mendonca,2023.0,Eu só sei dizer:,"Despedidas, morte e fragilidade",0.9
1,9496,musica67_trecho5,Te Amo Demais,Marilia Mendonca,2023.0,"Te amo, te amo",Amor e relações amorosas,0.9
1,9497,musica67_trecho6,Te Amo Demais,Marilia Mendonca,2023.0,Palavras valem menos que um olhar,"Intimidade, desejo e sedução",0.9
1,9498,musica67_trecho7,Te Amo Demais,Marilia Mendonca,2023.0,O coração é quem vai te explicar,"Intimidade, desejo e sedução",0.9
1,9499,musica67_trecho8,Te Amo Demais,Marilia Mendonca,2023.0,"Da cabeça aos pés, eu vou te beijar","Intimidade, desejo e sedução",0.9
1,9500,musica67_trecho9,Te Amo Demais,Marilia Mendonca,2023.0,Como um sábio na arte de amar,Amor e relações amorosas,0.8
1,9501,musica67_trecho10,Te Amo Demais,Marilia Mendonca,2023.0,Não sei mentir pra conquistar uma mulher,"Infidelidade, tristeza e sofrimento",0.9
1,9502,musica67_trecho11,Te Amo Demais,Marilia Mendonca,2023.0,Daria tudo nesse mundo só pra ter você,Amor e relações amorosas,0.9
1,9503,musica67_trecho12,Te Amo Demais,Marilia Mendonca,2023.0,Nunca soube recitar poesia,"Intimidade, desejo e sedução",0.9
1,9504,musica67_trecho13,Te Amo Demais,Marilia Mendonca,2023.0,O destino seja o que,"Crescimento, consquita e pertencimento",0.9
1,9505,musica67_trecho14,Te Amo Demais,Marilia Mendonca,2023.0,Deus quiser,"Despedidas, morte e fragilidade",0.9
1,9506,musica67_trecho15,Te Amo Demais,Marilia Mendonca,2023.0,"Nas noites sozinha, é o teu nome que eu chamo","Intimidade, desejo e sedução",0.9
1,9507,musica67_trecho16,Te Amo Demais,Marilia Mendonca,2023.0,Não sei palavras de amor,Amor e relações amorosas,0.9
1,9508,musica67_trecho17,Te Amo Demais,Marilia Mendonca,2023.0,Te amo demais,Amor e relações amorosas,0.9
1,9509,musica67_trecho18,Te Amo Demais,Marilia Mendonca,2023.0,Como eu te amo,Amor e relações amorosas,0.9
1,9510,musica67_trecho19,Te Amo Demais,Marilia Mendonca,2023.0,"Não sou sedutor, não sei fingir, nem poderia","Intimidade, desejo e sedução",0.9
1,9511,musica67_trecho20,Te Amo Demais,Marilia Mendonca,2023.0,Te amo,Amor e relações amorosas,0.9
1,9512,musica67_trecho21,Te Amo Demais,Marilia Mendonca,2023.0,Eu não tenho ouro nem prata,"Despedidas, morte e fragilidade",0.9
1,9513,musica67_trecho22,Te Amo Demais,Marilia Mendonca,2023.0,Mas o meu maior tesouro eu te dei,Amor e relações amorosas,0.9
1,9514,musica67_trecho23,Te Amo Demais,Marilia Mendonca,2023.0,Só quero o seu amor e mais nada,Amor e relações amorosas,0.9
1,9515,musica67_trecho24,Te Amo Demais,Marilia Mendonca,2023.0,"Você precisa entender, é que eu não sei dizer","Despedidas, morte e fragilidade",0.9
1,9516,musica67_trecho25,Te Amo Demais,Marilia Mendonca,2023.0,Só sei que eu te amo demais,Amor e relações amorosas,0.9
1,9517,musica68_trecho2,Tudo Que Você Quiser,Luan Santana,2013.0,Você tem muito,"Intimidade, desejo e sedução",0.9
1,9518,musica68_trecho3,Tudo Que Você Quiser,Luan Santana,2013.0,Muito mais que um dia eu sonhei pra mim,"Crescimento, consquita e pertencimento",0.9
1,9519,musica68_trecho4,Tudo Que Você Quiser,Luan Santana,2013.0,Tem a pureza de um anjo querubim,"Inspiração, paz e harmonia",0.9
1,9520,musica68_trecho5,Tudo Que Você Quiser,Luan Santana,2013.0,Eu trocaria tudo pra te ter aqui,Amor e relações amorosas,0.9
1,9521,musica68_trecho6,Tudo Que Você Quiser,Luan Santana,2013.0,Eu troco minha paz por um beijo seu,"Intimidade, desejo e sedução",0.9
1,9522,musica68_trecho7,Tudo Que Você Quiser,Luan Santana,2013.0,Eu troco meu destino pra viver o seu,Amor e relações amorosas,0.9
1,9523,musica68_trecho8,Tudo Que Você Quiser,Luan Santana,2013.0,Eu troco minha cama pra dormir na sua,"Intimidade, desejo e sedução",0.9
1,9524,musica68_trecho9,Tudo Que Você Quiser,Luan Santana,2013.0,Eu troco mil estrelas pra te dar a,Amor e relações amorosas,0.9
1,9525,musica68_trecho10,Tudo Que Você Quiser,Luan Santana,2013.0,Lua,"Inspiração, paz e harmonia",0.9
1,9526,musica68_trecho11,Tudo Que Você Quiser,Luan Santana,2013.0,E tudo que você quiser,"Intimidade, desejo e sedução",0.9
1,9527,musica68_trecho12,Tudo Que Você Quiser,Luan Santana,2013.0,"E se você quiser, te dou meu sobrenome","Intimidade, desejo e sedução",0.9
1,9528,musica68_trecho13,Tudo Que Você Quiser,Luan Santana,2013.0,Tem dias que eu acordo pensando em você,Amor e relações amorosas,0.9
1,9529,musica68_trecho14,Tudo Que Você Quiser,Luan Santana,2013.0,"Em fração de segundo, vejo o mundo desabar","Despedidas, morte e fragilidade",0.9
1,9530,musica68_trecho15,Tudo Que Você Quiser,Luan Santana,2013.0,Aí que cai a ficha que eu não vou te ver,"Despedidas, morte e fragilidade",0.9
1,9531,musica68_trecho16,Tudo Que Você Quiser,Luan Santana,2013.0,Será que esse vazio um dia vai me abandonar?,"Despedidas, morte e fragilidade",0.9
1,9532,musica68_trecho17,Tudo Que Você Quiser,Luan Santana,2013.0,"Tem gente que tem cheiro de rosa, de avelã","Intimidade, desejo e sedução",0.9
1,9533,musica68_trecho18,Tudo Que Você Quiser,Luan Santana,2013.0,Tem o perfume doce de toda manhã,"Intimidade, desejo e sedução",0.9
1,9534,musica68_trecho19,Tudo Que Você Quiser,Luan Santana,2013.0,Você tem tudo,"Crescimento, consquita e pertencimento",0.9
1,9535,musica69_trecho1,Meu Grito de Amor,Ze Felipe,2025.0,Me dei demais,"Infidelidade, tristeza e sofrimento",0.9
1,9536,musica69_trecho2,Meu Grito de Amor,Ze Felipe,2025.0,Fui um louco sonhador,"Inspiração, paz e harmonia",0.9
1,9537,musica69_trecho3,Meu Grito de Amor,Ze Felipe,2025.0,I was just dreaming,"Inspiração, paz e harmonia",0.9
1,9538,musica69_trecho4,Meu Grito de Amor,Ze Felipe,2025.0,It was only me in love,Amor e relações amorosas,0.9
1,9539,musica69_trecho5,Meu Grito de Amor,Ze Felipe,2025.0,Dói demais o silêncio,"Despedidas, morte e fragilidade",0.9
1,9540,musica69_trecho6,Meu Grito de Amor,Ze Felipe,2025.0,E o vazio frio dos lençóis,"Despedidas, morte e fragilidade",0.9
1,9541,musica69_trecho7,Meu Grito de Amor,Ze Felipe,2025.0,Dói demais quando a noite,"Despedidas, morte e fragilidade",0.9
1,9542,musica69_trecho8,Meu Grito de Amor,Ze Felipe,2025.0,Invade o nosso quarto e traz no vento,"Intimidade, desejo e sedução",0.9
1,9543,musica69_trecho9,Meu Grito de Amor,Ze Felipe,2025.0,O meu grito de amor,Amor e relações amorosas,0.9
1,9544,musica69_trecho10,Meu Grito de Amor,Ze Felipe,2025.0,Não fui capaz,"Despedidas, morte e fragilidade",0.9
1,9545,musica69_trecho11,Meu Grito de Amor,Ze Felipe,2025.0,De tomar conta de mim,"Intimidade, desejo e sedução",0.9
1,9546,musica69_trecho12,Meu Grito de Amor,Ze Felipe,2025.0,E amei assim,Amor e relações amorosas,0.9
1,9547,musica69_trecho13,Meu Grito de Amor,Ze Felipe,2025.0,Only the passion,"Intimidade, desejo e sedução",0.9
1,9548,musica69_trecho14,Meu Grito de Amor,Ze Felipe,2025.0,Out of control,"Despedidas, morte e fragilidade",0.9
1,9549,musica69_trecho15,Meu Grito de Amor,Ze Felipe,2025.0,Over before it began,"Despedidas, morte e fragilidade",0.9
1,9550,musica69_trecho16,Meu Grito de Amor,Ze Felipe,2025.0,And it was the end,"Despedidas, morte e fragilidade",0.9
1,9551,musica69_trecho17,Meu Grito de Amor,Ze Felipe,2025.0,Mergulhei nas incertezas do amor,Amor e relações amorosas,0.9
1,9552,musica7_trecho1,Tubarões,Diego Victor Hugo,2025.0,Se quer saber de mim,"Intimidade, desejo e sedução",0.9
1,9553,musica7_trecho2,Tubarões,Diego Victor Hugo,2025.0,Não tem direito de me perguntar,"Despedidas, morte e fragilidade",0.9
1,9554,musica7_trecho3,Tubarões,Diego Victor Hugo,2025.0,O que rolou comigo e os tubarões,"Despedidas, morte e fragilidade",0.9
1,9555,musica7_trecho4,Tubarões,Diego Victor Hugo,2025.0,Cê não me deve amor,Amor e relações amorosas,0.9
1,9556,musica7_trecho5,Tubarões,Diego Victor Hugo,2025.0,Eu não te devo explicações,"Infidelidade, tristeza e sofrimento",0.9
1,9557,musica7_trecho6,Tubarões,Diego Victor Hugo,2025.0,Cê me deixou voar,"Intimidade, desejo e sedução",0.9
1,9558,musica7_trecho7,Tubarões,Diego Victor Hugo,2025.0,Agora quer saber aonde eu vou pousar,"Crescimento, consquita e pertencimento",0.9
1,9559,musica7_trecho8,Tubarões,Diego Victor Hugo,2025.0,Cancela as suas investigações,"Despedidas, morte e fragilidade",0.9
1,9560,musica7_trecho9,Tubarões,Diego Victor Hugo,2025.0,Pergunte para mim,"Intimidade, desejo e sedução",0.8
1,9561,musica7_trecho10,Tubarões,Diego Victor Hugo,2025.0,Se for falar do que passou,"Despedidas, morte e fragilidade",0.9
1,9562,musica7_trecho11,Tubarões,Diego Victor Hugo,2025.0,Conta a parte que você errou,"Despedidas, morte e fragilidade",0.9
1,9563,musica7_trecho12,Tubarões,Diego Victor Hugo,2025.0,Não pergunte se estou bem,"Despedidas, morte e fragilidade",0.9
1,9564,musica7_trecho13,Tubarões,Diego Victor Hugo,2025.0,Não quero ser assunto seu pra mais ninguém,"Infidelidade, tristeza e sofrimento",0.9
1,9565,musica7_trecho14,Tubarões,Diego Victor Hugo,2025.0,Não estrague as minhas canções,"Intimidade, desejo e sedução",0.9
1,9566,musica7_trecho15,Tubarões,Diego Victor Hugo,2025.0,Vá pro inferno com suas recordações,"Despedidas, morte e fragilidade",0.9
1,9567,musica7_trecho16,Tubarões,Diego Victor Hugo,2025.0,Quem me deixou no mar,"Despedidas, morte e fragilidade",0.9
1,9568,musica70_trecho1,Romântico,Henrique & Juliano,2025.0,Sou um bobo romântico,Amor e relações amorosas,0.9
1,9569,musica70_trecho2,Romântico,Henrique & Juliano,2025.0,É por isso que o mundo tá cheio,"Despedidas, morte e fragilidade",0.9
1,9570,musica70_trecho3,Romântico,Henrique & Juliano,2025.0,De amor que termina no meio,"Despedidas, morte e fragilidade",0.9
1,9571,musica70_trecho4,Romântico,Henrique & Juliano,2025.0,Tanto beijo que é pra vida toda e cês ficam gastando esses beijos no erro,"Infidelidade, tristeza e sofrimento",0.9
1,9572,musica70_trecho5,Romântico,Henrique & Juliano,2025.0,De coração decepcionado,"Despedidas, morte e fragilidade",0.9
1,9573,musica70_trecho6,Romântico,Henrique & Juliano,2025.0,"Eu não erro em ser um romântico, cês que adoram um desromantizado",Amor e relações amorosas,0.9
1,9574,musica70_trecho7,Romântico,Henrique & Juliano,2025.0,"No final, a gente vira amigo","Crescimento, consquita e pertencimento",0.9
1,9575,musica70_trecho8,Romântico,Henrique & Juliano,2025.0,E os malandro viram namorado,"Intimidade, desejo e sedução",0.9
1,9576,musica70_trecho9,Romântico,Henrique & Juliano,2025.0,"Que puxa a cadeira, abre a porta do carro, um bobo romântico","Intimidade, desejo e sedução",0.8
1,9577,musica70_trecho10,Romântico,Henrique & Juliano,2025.0,Que desagrada algumas mulheres por ser um romântico,Amor e relações amorosas,0.9
1,9578,musica70_trecho11,Romântico,Henrique & Juliano,2025.0,Dando beijo que é pra vida toda e cês ficam gastando esses beijos no erro,"Infidelidade, tristeza e sofrimento",0.9
1,9579,musica70_trecho12,Romântico,Henrique & Juliano,2025.0,"Mulheres que acham mais graça em cara sem graça, malandros","Intimidade, desejo e sedução",0.9
1,9580,musica70_trecho13,Romântico,Henrique & Juliano,2025.0,Sou um louco romântico,Amor e relações amorosas,0.9
1,9581,musica70_trecho14,Romântico,Henrique & Juliano,2025.0,Que usa o embaçado do espelho pra escrever:,"Intimidade, desejo e sedução",0.9
1,9582,musica70_trecho15,Romântico,Henrique & Juliano,2025.0,"Te amo, um romântico",Amor e relações amorosas,0.9
1,9583,musica70_trecho16,Romântico,Henrique & Juliano,2025.0,Que deixa de assistir um filme de ação pra assistir um romântico,Amor e relações amorosas,0.9
1,9584,musica70_trecho17,Romântico,Henrique & Juliano,2025.0,"Que no fim, se tiver que escolher um romântico, escolhe um malandro","Intimidade, desejo e sedução",0.9
1,9585,musica71_trecho1,Narcisista,Maiara Maraisa,2023.0,Senta aqui,"Intimidade, desejo e sedução",0.9
1,9586,musica71_trecho2,Narcisista,Maiara Maraisa,2023.0,"Falava de filho, brilhava o olho","Crescimento, consquita e pertencimento",0.9
1,9587,musica71_trecho3,Narcisista,Maiara Maraisa,2023.0,Me amava sendo que mentia que a gente era um casal bonito,Amor e relações amorosas,0.9
1,9588,musica71_trecho4,Narcisista,Maiara Maraisa,2023.0,É sério,"Despedidas, morte e fragilidade",0.9
1,9589,musica71_trecho5,Narcisista,Maiara Maraisa,2023.0,Não sei se eu termino ou se eu te interno,"Intimidade, desejo e sedução",0.9
1,9590,musica71_trecho6,Narcisista,Maiara Maraisa,2023.0,Seu louco,"Intimidade, desejo e sedução",0.9
1,9591,musica71_trecho7,Narcisista,Maiara Maraisa,2023.0,Já que eu não sei quem cê é de verdade,"Infidelidade, tristeza e sofrimento",0.9
1,9592,musica71_trecho8,Narcisista,Maiara Maraisa,2023.0,Já que todo o dia cê é uma pessoa,"Intimidade, desejo e sedução",0.9
1,9593,musica71_trecho9,Narcisista,Maiara Maraisa,2023.0,Já que cê tem várias personalidades,"Intimidade, desejo e sedução",0.8
1,9594,musica71_trecho10,Narcisista,Maiara Maraisa,2023.0,"Seu narcisista, seu covarde","Intimidade, desejo e sedução",0.9
1,9595,musica71_trecho11,Narcisista,Maiara Maraisa,2023.0,Tô terminando com todas suas partes,"Despedidas, morte e fragilidade",0.9
1,9596,musica71_trecho12,Narcisista,Maiara Maraisa,2023.0,Que eu quero conversar com todas suas personalidades,"Intimidade, desejo e sedução",0.9
1,9597,musica71_trecho13,Narcisista,Maiara Maraisa,2023.0,"A que me trai, a que é solteira","Infidelidade, tristeza e sofrimento",0.9
1,9598,musica71_trecho14,Narcisista,Maiara Maraisa,2023.0,A que cê não foi homem de verdade,"Despedidas, morte e fragilidade",0.9
1,9599,musica71_trecho15,Narcisista,Maiara Maraisa,2023.0,De verdade,Amor e relações amorosas,0.9
1,9600,musica71_trecho16,Narcisista,Maiara Maraisa,2023.0,Primeiro a que me trai,"Infidelidade, tristeza e sofrimento",0.9
1,9601,musica71_trecho17,Narcisista,Maiara Maraisa,2023.0,Então quer dizer que você era infeliz no nosso relacionamento?,"Infidelidade, tristeza e sofrimento",0.9
1,9602,musica71_trecho18,Narcisista,Maiara Maraisa,2023.0,Segundo a que cê é quando me deixa e sai,"Despedidas, morte e fragilidade",0.9
1,9603,musica71_trecho19,Narcisista,Maiara Maraisa,2023.0,"Sai pra lá, seu louco","Intimidade, desejo e sedução",0.9
1,9604,musica71_trecho20,Narcisista,Maiara Maraisa,2023.0,"Então cê administrava três, quatro ao mesmo tempo?","Crescimento, consquita e pertencimento",0.9
1,9605,musica71_trecho21,Narcisista,Maiara Maraisa,2023.0,Agora eu quero falar com o seu eu,"Intimidade, desejo e sedução",0.9
1,9606,musica71_trecho22,Narcisista,Maiara Maraisa,2023.0,"Que tava comigo, gritava:","Despedidas, morte e fragilidade",0.9
1,9607,musica71_trecho23,Narcisista,Maiara Maraisa,2023.0,Te amo,Amor e relações amorosas,0.9
1,9608,musica72_trecho1,Voltável,Icaro E Gilmar,nan,Sua vida tá de ponta-cabeça,"Despedidas, morte e fragilidade",0.9
1,9609,musica72_trecho2,Voltável,Icaro E Gilmar,nan,Em qual a festa?,"Inspiração, paz e harmonia",0.9
1,9610,musica72_trecho3,Voltável,Icaro E Gilmar,nan,Em qual língua?,Amor e relações amorosas,0.9
1,9611,musica72_trecho4,Voltável,Icaro E Gilmar,nan,Aonde foi que cê esqueceu que me ama?,Amor e relações amorosas,0.9
1,9612,musica72_trecho5,Voltável,Icaro E Gilmar,nan,Em qual o corpo?,"Despedidas, morte e fragilidade",0.9
1,9613,musica72_trecho6,Voltável,Icaro E Gilmar,nan,Em qual cama?,"Intimidade, desejo e sedução",0.9
1,9614,musica72_trecho7,Voltável,Icaro E Gilmar,nan,Inventa aí um motivo decente,"Inspiração, paz e harmonia",0.9
1,9615,musica72_trecho8,Voltável,Icaro E Gilmar,nan,"Vai, me aponta aí um responsável","Despedidas, morte e fragilidade",0.9
1,9616,musica72_trecho9,Voltável,Icaro E Gilmar,nan,Porque se fui eu,"Despedidas, morte e fragilidade",0.8
1,9617,musica72_trecho10,Voltável,Icaro E Gilmar,nan,"Erro meu, eu sou imperdoável","Despedidas, morte e fragilidade",0.9
1,9618,musica72_trecho11,Voltável,Icaro E Gilmar,nan,Até suas fotos tão cheirando cerveja,"Intimidade, desejo e sedução",0.9
1,9619,musica72_trecho12,Voltável,Icaro E Gilmar,nan,Não dorme em casa já tem umas vinte sexta,"Infidelidade, tristeza e sofrimento",0.9
1,9620,musica72_trecho13,Voltável,Icaro E Gilmar,nan,"Esse relógio já virou pulseira, nem olha","Despedidas, morte e fragilidade",0.9
1,9621,musica72_trecho14,Voltável,Icaro E Gilmar,nan,Fala aí que a nossa volta é voltável,"Crescimento, consquita e pertencimento",0.9
1,9622,musica72_trecho15,Voltável,Icaro E Gilmar,nan,"Se já é duas, três, cinco, sete horas da manhã","Despedidas, morte e fragilidade",0.9
1,9623,musica72_trecho16,Voltável,Icaro E Gilmar,nan,Você nunca tá sã,"Despedidas, morte e fragilidade",0.9
1,9624,musica72_trecho17,Voltável,Icaro E Gilmar,nan,Nem dá pra reconhecer,"Despedidas, morte e fragilidade",0.9
1,9625,musica72_trecho18,Voltável,Icaro E Gilmar,nan,Não tava preparado pra te ver moer,"Despedidas, morte e fragilidade",0.9
1,9626,musica72_trecho19,Voltável,Icaro E Gilmar,nan,Aonde foi que cê deixou de ser minha?,"Despedidas, morte e fragilidade",0.9
1,9627,musica73_trecho1,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,"Não emociona eu, não","Infidelidade, tristeza e sofrimento",0.9
1,9628,musica73_trecho2,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,Cê tá cruzando a fronteira,"Despedidas, morte e fragilidade",0.9
1,9629,musica73_trecho3,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,Esquece não,"Despedidas, morte e fragilidade",0.9
1,9630,musica73_trecho4,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,Que mais um passo cê abre a porteira,"Despedidas, morte e fragilidade",0.9
1,9631,musica73_trecho5,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,Do coração,Amor e relações amorosas,0.9
1,9632,musica73_trecho6,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,"Vai dar namoro, vai ter igreja",Amor e relações amorosas,0.9
1,9634,musica73_trecho8,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,"Se quer isso, bora, se não, nem me beija","Intimidade, desejo e sedução",0.9
1,9635,musica73_trecho9,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,Cê não brinca comigo,"Intimidade, desejo e sedução",0.8
1,9636,musica73_trecho10,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,Sabe aquela placa de aviso?,"Despedidas, morte e fragilidade",0.8
1,9637,musica73_trecho11,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,Que meu coração tá quieto,"Intimidade, desejo e sedução",0.9
1,9638,musica73_trecho12,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,Eu acho bom cê não ficar brincando com a expectativa que você criou,"Conhecimento, esperança e expectativa",0.9
1,9639,musica73_trecho13,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,Tá longe de qualquer risco,"Despedidas, morte e fragilidade",0.9
1,9640,musica73_trecho14,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,Sabe aquele placa de aviso?,"Despedidas, morte e fragilidade",0.9
1,9641,musica73_trecho15,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,"Cuidado, perigo, cê ultrapassou","Despedidas, morte e fragilidade",0.9
1,9642,musica73_trecho16,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,Então pensa bem nas consequências,"Crescimento, consquita e pertencimento",0.9
1,9643,musica73_trecho17,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,Desse eu te amo que você falou,Amor e relações amorosas,0.9
1,9644,musica73_trecho18,Fronteira (part. Gustavo Mioto),Ana Castela,2024.0,Acho bom cê não ficar brincando com a expectativa que você criou,"Conhecimento, esperança e expectativa",0.9
1,9645,musica74_trecho1,Eu Sei de Cor,Marilia Mendonca,2017.0,"ÉJá tá ficando chato, né?","Infidelidade, tristeza e sofrimento",0.9
1,9646,musica74_trecho2,Eu Sei de Cor,Marilia Mendonca,2017.0,"Deixa, deixa mesmo de ser importante","Infidelidade, tristeza e sofrimento",0.9
1,9647,musica74_trecho3,Eu Sei de Cor,Marilia Mendonca,2017.0,Vai deixando a gente pra outra hora,"Despedidas, morte e fragilidade",0.9
1,9648,musica74_trecho4,Eu Sei de Cor,Marilia Mendonca,2017.0,Vai tentar abrir a porta desse amor,Amor e relações amorosas,0.9
1,9649,musica74_trecho5,Eu Sei de Cor,Marilia Mendonca,2017.0,Quando eu tiver jogado a chave fora,"Despedidas, morte e fragilidade",0.9
1,9650,musica74_trecho6,Eu Sei de Cor,Marilia Mendonca,2017.0,"E quando se der conta, já passou","Despedidas, morte e fragilidade",0.9
1,9651,musica74_trecho7,Eu Sei de Cor,Marilia Mendonca,2017.0,"Quando olhar pra trás, já fui embora","Despedidas, morte e fragilidade",0.9
1,9652,musica74_trecho8,Eu Sei de Cor,Marilia Mendonca,2017.0,"E todo esse caminho, eu sei de cor","Crescimento, consquita e pertencimento",0.9
1,9653,musica74_trecho9,Eu Sei de Cor,Marilia Mendonca,2017.0,"A encheção de saco, pois é",Ostentação e consumismo,0.8
1,9654,musica74_trecho10,Eu Sei de Cor,Marilia Mendonca,2017.0,"Prepara, que eu já tô me preparando","Crescimento, consquita e pertencimento",0.9
1,9655,musica74_trecho11,Eu Sei de Cor,Marilia Mendonca,2017.0,"Enquanto cê tá indo, eu tô voltando","Despedidas, morte e fragilidade",0.9
1,9656,musica74_trecho12,Eu Sei de Cor,Marilia Mendonca,2017.0,E todo esse caminho eu sei de cor,"Crescimento, consquita e pertencimento",0.9
1,9657,musica74_trecho13,Eu Sei de Cor,Marilia Mendonca,2017.0,"Se eu não me engano, agora vai me deixar só","Despedidas, morte e fragilidade",0.9
1,9658,musica74_trecho14,Eu Sei de Cor,Marilia Mendonca,2017.0,O segundo passo é não me atender,"Despedidas, morte e fragilidade",0.9
1,9659,musica74_trecho15,Eu Sei de Cor,Marilia Mendonca,2017.0,O terceiro é se arrepender,"Despedidas, morte e fragilidade",0.9
1,9660,musica74_trecho16,Eu Sei de Cor,Marilia Mendonca,2017.0,Se o que dói em mim doesse em você,Amor e relações amorosas,0.9
1,9662,musica75_trecho2,Mulher Maravilha,Ze Neto Cristiano,2018.0,"Com o sorriso banguelo, eu não quero mais nada","Despedidas, morte e fragilidade",0.9
1,9663,musica75_trecho3,Mulher Maravilha,Ze Neto Cristiano,2018.0,Sabe aquele amor que se multiplica?,Amor e relações amorosas,0.9
1,9664,musica75_trecho4,Mulher Maravilha,Ze Neto Cristiano,2018.0,Quem nunca sonhou ter isso na vida?,"Conhecimento, esperança e expectativa",0.9
1,9665,musica75_trecho5,Mulher Maravilha,Ze Neto Cristiano,2018.0,"Ser herói de alguém e, melhor ainda","Crescimento, consquita e pertencimento",0.9
1,9666,musica75_trecho6,Mulher Maravilha,Ze Neto Cristiano,2018.0,Ter do lado a,Amor e relações amorosas,0.9
1,9667,musica75_trecho7,Mulher Maravilha,Ze Neto Cristiano,2018.0,Mulher,"Intimidade, desejo e sedução",0.9
1,9668,musica75_trecho8,Mulher Maravilha,Ze Neto Cristiano,2018.0,Maravilha,"Inspiração, paz e harmonia",0.9
1,9669,musica75_trecho9,Mulher Maravilha,Ze Neto Cristiano,2018.0,E as paredes rabiscadas com o giz de cera,"Despedidas, morte e fragilidade",0.8
