titulo,artista,letra,url,ano,coletado_em,contagem_palavras,contagem_linhas
Roupa de Lua de Mel,Gian e Giovani,"Voltei Era de madrugada e me assustei As luzes estavam acesas Não fui eu que deixei Entrei E vi suas coisas jogadas no chão Se misturando aos pedaços Do meu coração Fiquei parado na sala Escutando o chuveiro Perdi a fala Veio o desespero Era te aceitar Ou te mandar embora Andei, fui até nosso quarto Vi tudo arrumado Fiquei revivendo O nosso passado Enquanto a chuva caía lá fora E ali na penumbra do quarto Chorei de emoção Ouvindo o barulho da água Caindo no chão Ouvi o spray do perfume O secar dos cabelos E vi minha felicidade Me olhando no espelho Você veio usando uma roupa De Lua de mel Trazendo no rosto o olhar mais fiel E ali no tapete te amei sem pensar Quando amanheceu Encontrei um bilhete de adeus Dizendo: Fui embora, acredite por Deus Só vim te rever, não prometo voltar Você veio usando uma roupa De Lua de mel Trazendo no rosto o olhar mais fiel E ali no tapete te amei sem pensar Quando amanheceu Encontrei um bilhete de adeus Dizendo: Fui embora, acredite por Deus Só vim te rever, não prometo voltar",https://www.letras.mus.br/gian-e-giovanni/roupa-de-lua-de-mel/,1990.0,2025-09-30T19:15:48.549625,192,1
Nem Dormindo Consigo Te Esquecer,Gian e Giovani,"Não é fácil ficar sem você, minha menina Acordar toda noite e ver, você não está De manhã quando o sol aparece, através da cortina É difícil conter o desejo de ir te encontrar E nos cantos vazios da casa, procuro teus olhos Você deve estar por aí, numa rua qualquer Então saio de mim e sem medo, eu te procuro Com o meu pensamento, enquanto esfria o café E uma saudade bate forte, dói no fundo Vontade louca de te amar mais uma vez Será que todas as pessoas desse mundo Fazem amor gostoso como a gente fez? Foi uma transa, só um caso e nada mais Foi de repente, sem a gente perceber Mas foi tão lindo, foi tão bom e é por isso Que nem dormindo eu consigo te esquecer E uma saudade bate forte, dói no fundo Vontade louca de te amar mais uma vez Será que todas as pessoas desse mundo Fazem amor gostoso como a gente fez? Foi uma transa, só um caso e nada mais Foi de repente, sem a gente perceber Mas foi tão lindo, foi tão bom e é por isso Que nem dormindo eu consigo te esquecer E uma saudade bate forte, dói no fundo Vontade louca de te amar mais uma vez Será que todas as pessoas desse mundo Fazem amor gostoso como a gente fez? Foi uma transa, só um caso e nada mais Foi de repente, sem a gente perceber Mas foi tão lindo, foi tão bom e é por isso Que nem dormindo eu consigo te esquecer",https://www.letras.mus.br/gian-e-giovanni/220230/,1990.0,2025-09-30T19:15:51.831650,261,1
"1, 2, 3",Gian e Giovani,"De uma cachaça boa, não abro mão Comigo, briga tem que ser no braço Só obedeço as ordens do coração Tudo que vem na cabeça, eu faço Já montei cavalo brabo Conquistei muitas mulheres Dei a volta pelo mundo Acreditem se quiserem Pra chegar onde cheguei Abri mão da vaidade E passar o que passei Tem que ter força de vontade Não me arrependo do que fiz Faria tudo de novo Pra chegar até aqui Sorrir, cantar para o meu povo Vamos dar as mãos um, dois, três Quem errar o passo, perde a vez Vamos dar as mãos um, dois, três Quem errar o passo, perde a vez Quero ouvir todos cantando E quem desafinar, cante outra vez Vamos dar as mãos um, dois, três Quem errar o passo, perde a vez Vamos dar as mãos um, dois, três Quem errar o passo, perde a vez Quero ouvir todos cantando E quem desafinar, cante outra vez De uma cachaça boa, não abro mão Comigo, briga tem que ser no braço Só obedeço as ordens do coração Tudo que vem na cabeça, eu faço Já montei cavalo brabo Conquistei muitas mulheres Dei a volta pelo mundo Acreditem se quiserem Pra chegar onde cheguei Abri mão da vaidade E passar o que passei Tem que ter força de vontade Não me arrependo do que fiz Faria tudo de novo Pra chegar até aqui Sorrir, cantar para o meu povo Vamos dar as mãos um, dois, três Quem errar o passo, perde a vez Vamos dar as mãos um, dois, três Quem errar o passo, perde a vez Quero ouvir todos cantando E quem desafinar, cante outra vez Vamos dar as mãos um, dois, três Quem errar o passo, perde a vez Vamos dar as mãos um, dois, três Quem errar o passo, perde a vez Quero ouvir todos cantando E quem desafinar, cante outra vez Vamos dar as mãos um, dois, três Quem errar o passo, perde a vez Vamos dar as mãos um, dois, três Quem errar o passo, perde a vez Quero ouvir todos cantando E quem desafinar, cante outra vez",https://www.letras.mus.br/gian-e-giovanni/998011/,1996.0,2025-09-30T19:15:53.456527,352,1
Aperte o Play,Gian e Giovani,"De repente você vem e diz Que esse amor tá por um triz E nada fiz pra não deixar Desabar por água a baixo Essa paixão E me acusa sem razão De enganar seu coração Pare, pense, tente refletir Que você vai descobrir No seu espelho interior Nas imagens desse filme de emoções Os motivos e as razões dos conflitos desse amor Quero ver se nessa tela, cara a cara, eu e você Tem coragem de dizer, falando sério, que já não me ama Eu duvido que você não tenha medo de me perder Que não morra de saudade do calor que tem a nossa cama Pensando bem, rebobina essa fita Apague a luz, aperte o play, invente outra sessão O recomeço desse amor sempre termina Num beijo de paixão Pare, pense, tente refletir Que você vai descobrir No seu espelho interior Nas imagens desse filme de emoções Os motivos e as razões dos conflitos desse amor Quero ver se nessa tela, cara a cara, eu e você Tem coragem de dizer, falando sério, que já não me ama Eu duvido que você não tenha medo de me perder Que não morra de saudade do calor que tem a nossa cama Pensando bem, rebobina essa fita Apague a luz, aperte o play, invente outra sessão O recomeço desse amor sempre termina Num beijo de paixão Quero ver se nessa tela, cara a cara, eu e você Tem coragem de dizer, falando sério, que já não me ama Eu duvido que você não tenha medo de me perder Que não morra de saudade do calor que tem a nossa cama Pensando bem, rebobina essa fita Apague a luz, aperte o play, invente outra sessão O recomeço desse amor sempre termina Num beijo de paixão Num beijo de paixão",https://www.letras.mus.br/gian-e-giovanni/314439/,2001.0,2025-09-30T19:15:56.283321,297,1
Amigo Seu,Gian e Giovani,"Eu sei é muito tarde, não é hora de chegar Sei que estava me esperando pra jantar Mas eu tenho um bom motivo, sobre o que aconteceu É que hoje eu conheci um amigo seu Eu saí do meu trabalho, e num bar então passei Eu pedi uma cerveja e junto à mesa me sentei Quando ouvi alguém dizer, seu nome bem ao lado meu Foi aí que eu conheci um amigo seu Eu ouvi toda conversa que eu não pensava ouvir jamais E descobri que aquele estranho te conhecia bem demais Não adianta chorar, não adianta sofrer Você sabe muito bem quem falava de você Vou embora agora é tarde e a razão porque você me perdeu É que hoje eu conheci um amigo seu Não adianta chorar, não adianta sofrer Você sabe muito bem quem falava de você Vou embora agora é tarde e a razão porque você me perdeu É que hoje eu conheci um amigo seu Eu ouvi toda conversa que eu não pensava ouvir jamais E descobri que aquele estranho te conhecia bem demais Não adianta chorar, não adianta sofrer Você sabe muito bem quem falava de você Vou embora agora é tarde e a razão porque você me perdeu É que hoje eu conheci um amigo seu Não adianta chorar, não adianta sofrer Você sabe muito bem quem falava de você Vou embora agora é tarde e a razão porque você me perdeu É que hoje eu conheci um amigo seu",https://www.letras.mus.br/gian-e-giovanni/46169/,1997.0,2025-09-30T19:15:58.586914,247,1
Caçador de Corações,Gian e Giovani,Às vezes me pego sozinho Pensando em você Me bate a saudade no peito Querendo te ver Eu saio entre a multidão De uma rua qualquer Querendo encontrar o seu rosto Em outra mulher Mas nada que vejo É igual a você Não sinto com as outras O mesmo prazer Tá sempre faltando uma coisa Pra me completar Por isso eu fico Pensando em nós dois Do jeito que era Durante e depois Um cheiro gostoso De amor solto no ar Cadê você Onde foi que se escondeu? Sem você eu não sou eu Tudo aqui é solidão Cadê você Que não vi por onde andei? Por você eu me tornei Caçador de corações,https://www.letras.mus.br/gian-e-giovanni/331333/,1990.0,2025-09-30T19:16:01.276466,114,1
Olha Amor,Gian e Giovani,"Olha, amor Tô morrendo de saudade Coração tá com vontade De sentir o seu pulsar Olha, amor Eu vi todos os meus planos Se perdendo em desenganos Vi meu mundo desabar Olha, amor Foram tantas por aí Tive, às vezes, que mentir Que eu tinha te esquecido Olha, amor Eu mentia para o mundo Mas a saudade profunda Fez minha vida mais sofrida Olha, amor A saudade dói demais Roubou toda a minha paz Tá difícil te esquecer Olha, amor Por favor, não me esqueça Estou perdendo a cabeça De saudade de você Olha, amor Foram tantas por aí Tive, às vezes, que mentir Que eu tinha te esquecido Olha, amor Eu mentia para o mundo Mas a saudade profunda Fez minha vida mais sofrida Olha, amor A saudade dói demais Roubou toda a minha paz Tá difícil te esquecer Olha, amor Por favor, não me esqueça Estou perdendo a cabeça De saudade de você Olha, amor A saudade dói demais Roubou toda a minha paz Tá difícil te esquecer Olha, amor Por favor, não me esqueça Estou perdendo a cabeça De saudade de você Olha, amor A saudade dói demais Roubou toda a minha paz Tá difícil te esquecer",https://www.letras.mus.br/gian-e-giovanni/220231/,1992.0,2025-09-30T19:16:04.627177,200,1
1000 Corações,Gian e Giovani,"Já faz tanto tempo que saí da sua vida Sei o quanto eu errei, e foi por isso que parti O mundo aqui de fora não me deu outra saída Você não sai do pensamento E hoje sei o tempo que perdi Mas confesso que eu tenho tanto medo de voltar Medo de encontrar alguém que está tomando o meu lugar Não sei se ainda quer que eu volte É um risco que eu vou correr Se quer me dar mais uma chance Um pedido eu quero te fazer Se ainda me ama, desenhe um coração Com o meu nome e deixe no portão Se ainda me ama Se ainda me ama, desenhe um coração Com o meu nome e deixe no portão Se ainda me ama Hoje sou um prisioneiro do que eu mesmo fiz A porta da prisão fechada, e eu não via a hora de sair Agora está em suas mãos a chave que eu perdi É um simples coração desenhado que pedi Eu mal podia esperar a hora de chegar E assim poder te ver Mas quanto mais chegava perto, não sabia ao certo O que ia acontecer De repente, eu vi de longe Alguma coisa que me fez chorar A surpresa foi tão grande Que eu não pude acreditar Mil corações deixados no portão Com o meu nome, escrito com batom Mil corações Mil corações deixados no portão Com o meu nome, escrito com batom Escrito com batom Mil corações",https://www.letras.mus.br/gian-e-giovanni/71325/,1998.0,2025-09-30T19:16:06.976757,245,1
Nunca Mais Vou Esquecer,Gian e Giovani,Porque me deu vontade de te ver De deitar no seu corpo e amar você Se eu já não sentia mais essa paixão Porque bateu em mim essa recordação E essa saudade Queimando feito brasa no meu coração Por que me deu vontade de chorar Se eu mesmo pedi pra você não voltar Porque ainda sinto em mim as suas mãos Porque fiquei com medo dessa solidão E essa saudade Queimando feito brasa no meu coração No meu coração Porque será que ainda está doendo assim Se eu já encontrei outro amor e matei você dentro de mim Meu Deus será que nunca mais vou esquecer Eu me engano beijando outro corpo e lembrando você Porque me deu vontade de chorar Se eu mesmo pedi pra você não voltar Por que ainda sinto em mim as suas mãos Porque fiquei com medo dessa solidão E essa saudade Queimando feito brasa no meu coração No meu coração Porque será que ainda está doendo assim Se eu já encontrei outro amor e matei você dentro de mim Meu Deus será que nunca mais vou esquecer Eu me engano beijando outro corpo e lembrando você Meu Deus será que nunca mais vou esquecer Eu me engano beijando outro corpo e lembrando você,https://www.letras.mus.br/gian-e-giovanni/nunca-mais-vou-esquecer/,2001.0,2025-09-30T19:16:09.587467,209,1
Frio da Madrugada,Rionegro & Solimões,"Sei que você quer voltar Quem sou eu pra recusar? O amor supera tudo Preciso do teu olhar Não tenha medo da sorte Ela não vai castigar Quem ama sempre perdoa Por isso vou perdoar O frio da madrugada, já surrou meu corpo Nesta cidade, quase fiquei louco Saudade é fogo e vai queimando aos poucos O coração Sozinho na madrugada, já briguei com a sorte Falei com meu Deus, por que não mande a morte? Sem esse amor Nada mais importa, a vida perde a razão Não tenha medo da sorte Ela não vai castigar Quem ama sempre perdoa Por isso vou perdoar O frio da madrugada já surrou meu corpo Nesta cidade quase fiquei louco Saudade é fogo e vai queimando aos poucos O coração Sozinho na madrugada, já briguei com a sorte Falei com meu Deus, por que não mande a morte? Sem esse amor Nada mais importa, a vida perde a razão O frio da madrugada já surrou meu corpo Nesta cidade quase fiquei louco Saudade é fogo e vai queimando aos poucos O coração Sozinho na madrugada, já briguei com a sorte Falei com meu Deus, por que não mande a morte? Sem esse amor Nada mais importa, a vida perde a razão",https://www.letras.mus.br/rio-negro-e-solimoes/48485/,1998.0,2025-09-30T19:16:23.490728,208,1
De São Paulo À Belém,Rionegro & Solimões,"Deu um arrocho no peito, eu fiquei apavorado São Paulo ficou pequena, oh lugarzinho abafado Peguei a via Anhanguera, e a coisa ficou pior Quando passei em Campinas, dava pena, dava dó No trevo de Americana, pensei: Não vou aguentar De Limeira até Araras, fui chorando sem parar Numa parada em Leme, dei um alô à plateia Foi lá em Pirassununga, que eu tive uma boa ideia De parar em Ribeirão, tomar um chopp gelado De lá eu passei em Franca, comprei uma bota invocada E na festa de Barretos, cheguei muito apaixonado A saudade é um prego, coração é um martelo Fere o peito e dói na alma e vai virando um flagelo A saudade é um prego, coração é um martelo Fere o peito e dói na alma e vai virando um flagelo A saudade é um prego, coração é um martelo Fere o peito e dói na alma, e vai virando um flagelo A saudade é um prego, coração é um martelo Fere o peito e dói na alma, e vai virando um flagelo De Uberaba à Uberlândia, fui contemplando a beleza Dando um tapa na saudade, ouvindo moda sertaneja Cidade de Araguari, do meu pranto era a prova Fui curar minha ressaca, nas águas de Caldas Novas Tem coisas que a gente pensa, coração fica doente Pensei na lua de mel, na pousada do Rio Quente E no trevo de Morrinhos, chorando igual criança Te encontrar lá em Goiânia, eu vou cheio de esperança E se na linda Goiânia, eu não encontrar ninguém Amanhã bem cedo eu sigo, com destino à Belém Vou até no fim do mundo, mas quero encontrar meu bem A saudade é um prego, coração é um martelo Fere o peito e dói na alma, e vai virando um flagelo A saudade é um prego, coração é um martelo Fere o peito e dói na alma, e vai virando um flagelo A saudade é um prego, coração é um martelo Fere o peito e dói na alma, e vai virando um flagelo A saudade é um prego, coração é um martelo Fere o peito e dói na alma, e vai virando um flagelo",https://www.letras.mus.br/rio-negro-e-solimoes/48483/,1998.0,2025-09-30T19:16:26.235615,361,1
Peão Apaixonado,Rionegro & Solimões,"Eu vou com tudo Hoje eu não fico de fora Se a saudade apertar Eu chego o relho e meto a espora Nada derruba um peão apaixonado Que deixou em outro estado A mulher que mais adora Eu vou com tudo Hoje eu não fico de fora Se a saudade apertar Eu chego o relho e meto a espora Pula boi, pula cavalo Pula cavalo e boi Coração pula no peito Lembrando o amor que se foi Foi felicidade Felicidade, sim Coração pula no peito Saudade que não tem fim Foi felicidade Felicidade, sim Coração pula no peito Saudade que não tem fim Eu vou com tudo Hoje eu não fico de fora Se a saudade apertar Eu chego o relho e meto a espora Nada derruba um peão apaixonado Que deixou em outro estado A mulher que mais adora Eu vou com tudo Hoje eu não fico de fora Se a saudade apertar Eu chego o relho e meto a espora",https://www.letras.mus.br/rio-negro-e-solimoes/69859/,1997.0,2025-09-30T19:16:29.237024,162,1
Tô Mal,Rionegro & Solimões,"Se quer saber como estou, tô mal Eu não vou nada bem Se quer saber a verdade, tô mal Sem você sou ninguém Ando fingindo pro mundo Ando fugindo de tudo Mas não te esquece um segundo Meu coração Meu mundo acabou Quando você me deixou Por isso não me ligue mais pra saber Se estou bem Já sabe que não estou É só se pôr no meu lugar Que você vai me entender Quando alguém perde um amor Que jurou ser pra sempre Perde a razão de viver Meu mundo acabou Quando você me deixou Por isso não me ligue mais pra saber Se estou bem Já sabe que não estou É só se pôr no meu lugar Que você vai me entender Quando alguém perde um amor Que jurou ser pra sempre Perde a razão de viver É só se pôr no meu lugar Que você vai me entender Quando alguém perde um amor Que jurou ser pra sempre Perde a razão de viver Perde a razão de viver Perde a razão de viver",https://www.letras.mus.br/rio-negro-e-solimoes/364631/,2005.0,2025-09-30T19:16:33.122958,176,1
Cowboy Chora (part. Luan Pereira),Rionegro & Solimões,"Deu frio na barriga A minha mão suou Foi rolando um clima E a gente se beijou Eu criei o amor da minha vida na emoção do beijo Mas escapou o boi com a corda Quando ela falou que nós dois não combina Que a patricinha não quer boiadeiro Eu achei que eu tinha achado o beijo perfeito Mas a dona da boca que eu quero odeia rodeio Quando eu vi você, falei: Essa eu namoro na hora Mas peão não namora com moça que odeia roça E é por essas que o cowboy chora, chora E é por essas que o cowboy chora, chora Eu criei o amor da minha vida na emoção do beijo Mas escapou o boi com a corda Quando ela falou que nós dois não combina Que a patricinha não quer o boiadeiro E eu achei que eu tinha achado o beijo perfeito Mas a dona da boca que eu quero odeia rodeio Quando eu vi você, falei: Essa eu namoro na hora Mas peão não namora com moça que odeia roça Eu achei que eu tinha achado o beijo perfeito Mas a dona da boca que eu quero odeia rodeio Quando eu vi você, falei: Essa eu namoro na hora Mas peão não namora com moça que odeia roça E é por essas que o cowboy chora, chora E é por essas que o cowboy chora, chora Soltei meu cavalo pro pasto Hoje vou tomar umas pra matar essa saudade Ela foi embora e é por isso que o cowboy chora",https://www.letras.mus.br/rio-negro-e-solimoes/cowboy-chora-part-luan-pereira/,2025.0,2025-09-30T19:16:36.119321,257,1
Só Lembranças,Rionegro & Solimões,"Pra quem vive de saudade Quando a noite apaga a tarde É sempre o pior momento Coração se faz viajante Sem rumo, sem horizonte Nos trilhos do pensamento Só lembranças, ficaram em mim Só lembranças do que teve fim Quem perde a pessoa amada Se perde nas madrugadas No silêncio das esquinas Depois de uma despedida Entre o coração e a vida A saudade é uma cortina Só lembranças, ficaram em mim Só lembranças do que teve fim Só lembranças, ficaram em mim Só lembranças do que teve fim Quem perde a pessoa amada Se perde nas madrugadas No silêncio das esquinas Depois de uma despedida Entre o coração e a vida A saudade é uma cortina Só lembranças, ficaram em mim Só lembranças do que teve fim Só lembranças, ficaram em mim Só lembranças do que teve fim Só lembranças, ficaram em mim Só lembranças do que teve fim Só lembranças, ficaram em mim Só lembranças do que teve fim",https://www.letras.mus.br/rio-negro-e-solimoes/77737/,1999.0,2025-09-30T19:16:38.373690,161,1
A Gente Se Entrega,Rionegro & Solimões,"Uma dose de saudade misturada com paixão Me deixa de cabeça tonta e embriaga o coração A gente se entrega, a gente se entrega Chora sem querer A gente se entrega, a gente se entrega Pisa na bola e não vê Estou ficando louco, apaixonado Coração tá machucado de tanto levar pancadas de amor Saudade parece cerveja quente com veneno de serpente Doida pra matar a gente, a saudade é um terror Saudade é tempestade no deserto Se não tem amor por perto Mata igual a um tiro certo no coração Saudade é uma doença matadeira Castigo de feiticeira Segue a gente a vida inteira E anda junto com a paixão Saudade é uma doença matadeira Castigo de feiticeira Segue a gente a vida inteira E anda junto com a paixão A gente se entrega, a gente se entrega Chora sem querer A gente se entrega, a gente se entrega Pisa na bola e não vê Uma dose de saudade misturada com paixão Me deixa de cabeça tonta e embriaga o coração A gente se entrega, a gente se entrega Chora sem querer A gente se entrega, a gente se entrega Pisa na bola e não vê Estou ficando louco, apaixonado Coração tá machucado de tanto levar pancadas de amor Saudade parece cerveja quente com veneno de serpente Doida pra matar a gente, a saudade é um terror Saudade é tempestade no deserto Se não tem amor por perto Mata igual a um tiro certo no coração Saudade é uma doença matadeira Castigo de feiticeira Segue a gente a vida inteira E anda junto com a paixão Saudade é uma doença matadeira Castigo de feiticeira Segue a gente a vida inteira E anda junto com a paixão A gente se entrega, a gente se entrega Chora sem querer A gente se entrega, a gente se entrega Pisa na bola e não vê A gente se entrega, a gente se entrega Chora sem querer A gente se entrega, a gente se entrega Pisa na bola e não vê",https://www.letras.mus.br/rio-negro-e-solimoes/48481/,1998.0,2025-09-30T19:16:41.131762,337,1
Tô Por aí,Rionegro & Solimões,"Tô por aí, por toda a cidade Curtindo saudade, tô por aí No último volume o som do carro Um gole de cerveja um cigarro Olhar perdido em alta madrugada Tô por aí Pra onde ir, pra quem sorrir? Em cada esquina Aumenta a minha solidão Meu desejo procurando Outra emoção Tô por aí, vou por aí Eu morro de amor por ela E ela nem aí Saudade rasgando o peito Pra onde ir, uhuhuhuhu Eu morro de amor por ela E ela nem aí, ela nem aí Noite fria madrugada, tô por aí Vou por aí, pra onde ir? Pra onde ir, pra quem sorrir? Em cada esquina Aumenta a minha solidão Meu desejo procurando Outra emoção Tô por aí, vou por aí Eu morro de amor por ela E ela nem aí Saudade rasgando o peito Pra onde ir, uhuhuhuhu Eu morro de amor por ela E ela nem aí, ela nem aí Noite fria madrugada, tô por aí Vou por aí, pra onde ir? Vou por aí, tô por aí",https://www.letras.mus.br/rio-negro-e-solimoes/73738/,2002.0,2025-09-30T19:16:44.658394,173,1
Romântica,Rionegro & Solimões,"Venha comigo Quero ser seu alvo Ser a caça ao te caçar Guardar na pele Essa vontade Quando te ver, me saciar Eu sei toquei voou Voltou pra mim Romântica Não sei viver sem ti Não quero mais Apenas que me sinta Não é pecado Não tem tradução O som batendo No seu coração E com você Não tem segredos Sempre esperar Nova estação É toque intenso É gosto, é cheiro O nosso amor Não é pecado Não tem tradução O som batendo No seu coração E com você Não tem segredos Sempre esperar Nova estação É toque intenso É gosto, é cheiro O nosso amor",https://www.letras.mus.br/rio-negro-e-solimoes/romantica/,2014.0,2025-09-30T19:16:48.159585,106,1
Na Sola da Bota,Rionegro & Solimões,"É na sola da bota É na palma da mão É na sola da bota É na palma da mão Bote um sorriso na cara E mande embora a solidão É na sola da bota É na palma da mão É na sola da bota É na palma da mão Bote um sorriso na cara E mande embora a solidão Solte o grito da garganta, ihuu É na palma da mão E no compasso dessa dança Batendo a bota no chão É na sola da bota É na palma da mão É na sola da bota É na palma da mão Bote um sorriso na cara E mande embora a solidão Solte o grito da garganta, ihuu É na palma da mão E no compasso dessa dança Batendo a bota no chão É na sola da bota É na palma da mão É na sola da bota É na palma da mão Bote um sorriso na cara E mande embora a solidão É na sola da bota É na palma da mão É na sola da bota É na palma da mão Bote um sorriso na cara E mande embora a solidão É na sola da bota É na palma da mão É na sola da bota É na palma da mão Bote um sorriso na cara E mande embora a solidão Solte o grito da garganta, ihuu É na palma da mão E no compasso dessa dança Batendo a bota no chão Solte o grito da garganta, ihuu É na palma da mão E no compasso dessa dança Batendo a bota no chão É na sola da bota É na palma da mão É na sola da bota É na palma da mão Bote um sorriso na cara E mande embora a solidão É na sola da bota É na palma da mão É na sola da bota É na palma da mão Bote um sorriso na cara E mande embora a solidão É na sola da bota É na palma da mão É na sola da bota É na palma da mão Bote um sorriso na cara E mande embora a solidão",https://www.letras.mus.br/rio-negro-e-solimoes/77138/,2003.0,2025-09-30T19:16:52.267196,354,1
Estou Apaixonado,João Paulo e Daniel,"Uh laiá êh oh Uh uh uh uh Laiá êh oh Quero beber o mel de sua boca Como se fosse uma abelha rainha Quero escrever na areia sua história junto com a minha E no acorde doce da guitarra Tocar as notas do meu pensamento E em cada verso traduzir as fibras do meu sentimento Que estou apaixonado Que este amor é tão grande Que estou apaixonado e só penso em você a todo instante Uh laiá êh oh Uh uh uh uh Laiá êh oh Eu quero ser o ar que tu respiras Eu quero ser o pão que te alimenta Eu quero ser a água que refresca O vinho que te esquenta E se eu cair, que caia em teu abraço Se eu morrer, que morra de desejo Adormecer dizendo que te amo E te acordar com um beijo Que estou apaixonado Que este amor é tão grande Que estou apaixonado E só penso em você a todo instante Quero sair contigo em noite enluarada Dois adolescentes pela madrugada Pra viver a vida sem pensar em nada Que estou apaixonado (estou apaixonado)Que este amor é tão grande Que estou apaixonado E só penso em você a todo instante Que estou apaixonado (estou apaixonado)Que este amor é tão grande Que estou apaixonado E só penso em você a todo instante Uh laiá êh oh Uh uh uh uh Laiá êh oh Uh laiá êh oh Uh uh uh uh",https://www.letras.mus.br/joao-paulo-e-daniel/60/,1996.0,2025-09-30T19:17:04.758877,241,1
Só Dá Você na Minha Vida,João Paulo e Daniel,"Hoje cedo eu chorei Acordei com você na cabeça Não peça pra que eu te esqueça Pois, tudo no mundo me lembra você Hoje cedo tocou A canção que você mais gostava Parece que você estava comigo E por isso liguei pra você Eu tentei, eu lutei, fiz o possível Mas viver sem você é impossível Eu tentei, eu busquei outra saída Mas o que fazer se só dá você na minha vida? Ainda não consegui Te arrancar daqui do meu peito Volta e vem dar um jeito Nesse desacerto do meu coração Eu não posso fingir Nem tão pouco mentir pra mim mesmo É caminhar sem rumo, a esmo Pois, você ainda é a minha direção Eu tentei, eu lutei, fiz o possível Mas viver sem você é impossível Eu tentei, eu busquei outra saída Mas o que fazer se só dá você na minha vida? Mas o que fazer se só dá você na minha vida?",https://www.letras.mus.br/joao-paulo-e-daniel/180868/,1994.0,2025-09-30T19:17:06.777805,158,1
Minha Estrela Perdida,João Paulo e Daniel,"Você vai rir quando eu pedir Pra me fazer mais um favor Deixe eu sonhar, acreditar Mais uma vez num grande amor Mente que eu finjo que acredito no seu coração Conta uma mentira pra minha paixão Diz que ainda sou o que você mais quis Mente que eu sou um sonho lindo que você sonhou Que a vida inteira você me esperou Basta o seu sorriso pra me ver feliz Só um beijo e nada mais Pra deixar você em paz E encontrar a minha estrela perdida Só um sonho e nada mais Depois disso tanto faz Uma noite pra esquecer de uma vida Minha estrela perdida Mente que eu finjo que acredito no seu coração Conta uma mentira pra minha paixão Diz que ainda sou o que você mais quis Mente que eu sou um sonho lindo que você sonhou Que a vida inteira você me esperou Basta o seu sorriso pra me ver feliz Só um beijo e nada mais Pra deixar você em paz E encontrar a minha estrela perdida Só um sonho e nada mais Depois disso tanto faz Uma noite pra esquecer de uma vida Minha estrela perdida Só um beijo e nada mais Pra deixar você em paz E encontrar a minha estrela perdida Só um sonho e nada mais Depois disso tanto faz Uma noite pra esquecer de uma vida Minha estrela perdida Só um beijo e nada mais Pra deixar você em paz E encontrar a minha estrela perdida",https://www.letras.mus.br/joao-paulo-e-daniel/153362/,1996.0,2025-09-30T19:17:09.462395,248,1
A Loira do Carro Branco,João Paulo e Daniel,Viajando solitário Mergulhado na tristeza Numa curva da estrada Eu tive uma surpresa Uma loira encantadora Bonita por natureza Me pediu uma carona Eu atendi com destreza Sentou bem pertinho de mim Com muita delicadeza O meu carro foi o trono Eu passei a ser o dono Da rainha da beleza Foi o dia mais feliz Que o meu coração sentiu Mas meu mundo encantado De repente destruiu Ao ver a loira tremendo Gemendo e suando frio Parei o carro depressa Na travessia de um rio Enquanto eu fui buscar a água Que tão triste ela pediu Ouvi cantar os pneus E me dizendo adeus Com meu carro ela sumiu Somente um bilhetinho Na estrada eu encontrei Quando acabei de ler Emocionado eu fiquei No bilhete ela dizia Por você me apaixonei Só peço que me perdoe O golpe que eu lhe dei Para alimentar a esperança O seu carro eu levarei Me procure por favor Quando me der seu amor O carro lhe entregarei Quem estiver me ouvindo Preste muita atenção O meu carro não tem placas Mas vou dar a descrição É branco e tem uma loira Charmosa na direção Dou o carro de presente A quem fizer a prisão Por ela ter roubado o carro Já dei a absolvição Mas vou lhe dar um castigo Vai ter que viver comigo Por roubar meu coração,https://www.letras.mus.br/joao-paulo-e-daniel/180760/,1997.0,2025-09-30T19:17:12.514193,227,1
Hoje eu sei,João Paulo e Daniel,"Outra vez eu cheguei tarde E te encontro acordada E me olha com desejo Mas não me pergunta nada Trago o cheiro de outro alguém E o sono de outra cama Mas me abraça com ternura E jura que me ama Tenho te esquecido tanto Nos lugares onde andei Já dormi em outros braços Em outras bocas acordei Hoje eu voltei pra casa E tão minha te encontrei Descobri que eu te amo Quando eu te abracei Hoje eu sei Hoje eu sei que na rua ninguém me adora Enquanto aqui dentro o amor me devora É aqui que mora a felicidade Hoje eu sei Hoje eu consigo ver o que antes não via O seu encanto, a sua magia E só com você faço amor de verdade Tenho te esquecido tanto Nos lugares onde andei Já dormi em outros braços Em outras bocas acordei Hoje eu voltei pra casa E tão minha te encontrei Descobri que eu te amo Quando eu te abracei Hoje eu sei Hoje eu sei que na rua ninguém me adora Enquanto aqui dentro o amor me devora É aqui que mora a felicidade Hoje eu sei Hoje eu consigo ver o que antes não via O seu encanto, a sua magia E só com você faço amor de verdade",https://www.letras.mus.br/joao-paulo-e-daniel/167421/,1995.0,2025-09-30T19:17:16.743856,215,1
